episode_length,episode_return,episodes,steps,steps_per_second
30,-0.0755489,1947,58410,136.72144400064326
30,9.266874,1948,58440,133.20409809513527
30,-27.826174,1949,58470,163.10137165285335
30,-4.1296,1950,58500,125.76183741698192
30,0.5404359,1951,58530,134.35416017118183
30,-4.0484915,1952,58560,126.04819175727414
30,-33.900368,1953,58590,165.71159159570462
30,-0.6100608,1954,58620,138.4447603413447
30,-8.223327,1955,58650,142.2944360824031
30,-1.4621592,1956,58680,137.86002666722177
30,1.2107978,1957,58710,140.04166889256905
30,6.706964,1958,58740,134.8236073147917
30,-1.0322056,1959,58770,129.79835365476265
30,-11.273654,1960,58800,133.6290475027346
30,4.8994255,1961,58830,166.81221132787852
30,-7.262746,1962,58860,135.22190388785842
30,1.7497325,1963,58890,139.12225109182376
30,-5.3019323,1964,58920,141.62035619743926
30,-11.265409,1965,58950,177.56248174337858
30,6.0617075,1966,58980,142.36785086741696
30,15.553517,1967,59010,141.80006085398423
30,2.8149898,1968,59040,131.10914759181767
30,-3.4305851,1969,59070,160.773578926925
30,-18.457638,1970,59100,133.69023978988503
30,-15.3271055,1971,59130,131.84894739103237
30,2.2362602,1972,59160,145.92944123582214
30,-19.285149,1973,59190,152.58617365332634
30,-7.6707535,1974,59220,132.84534700190565
30,13.442621,1975,59250,137.7685564036057
30,-9.8182535,1976,59280,137.45071544127526
30,6.874069,1977,59310,146.95097084317257
30,-4.748638,1978,59340,144.72848984662102
30,1.3705127,1979,59370,140.5260354137467
30,-19.810717,1980,59400,127.20291144359078
30,1.9836911,1981,59430,143.38226345692348
30,-1.8881952,1982,59460,148.62561391324067
30,-4.8859797,1983,59490,127.19442495749374
30,-14.4368,1984,59520,136.62435693919343
30,2.4206855,1985,59550,155.91106947836397
30,-2.224876,1986,59580,137.36668526182604
30,-0.25525564,1987,59610,134.73135987219544
30,-19.546076,1988,59640,142.76472870767688
30,-2.896189,1989,59670,170.67893606718147
30,-24.194824,1990,59700,146.73795843542166
30,-1.7269287,1991,59730,133.1988808802218
30,-5.1882124,1992,59760,140.0231240631583
30,-3.4213762,1993,59790,163.44776792151126
30,-7.2657604,1994,59820,149.6926775821067
30,-23.85121,1995,59850,135.48281230820913
30,4.4689226,1996,59880,143.92889864969203
30,-19.405352,1997,59910,172.99261583217276
30,-9.45252,1998,59940,146.7638022856263
30,-18.74332,1999,59970,143.7613337233109
30,0.27217388,2000,60000,146.8838986899074
30,1.3654875,2001,60030,173.50619265485773
30,-1.4058009,2002,60060,158.23103930464876
30,-8.662545,2003,60090,142.3217967757661
30,-8.482657,2004,60120,138.1890225554001
30,-0.8759075,2005,60150,150.1811424254251
30,-7.519004,2006,60180,150.38576135789145
30,-13.176867,2007,60210,134.39548843270032
30,-11.826385,2008,60240,142.04192766568946
30,-12.52271,2009,60270,165.4074944592111
30,-1.2363232,2010,60300,128.1990068404526
30,-12.217024,2011,60330,139.78295331463326
30,-25.519503,2012,60360,141.31752021563344
30,-17.836378,2013,60390,157.75058108484214
30,-15.432941,2014,60420,141.0959881049296
30,6.5766287,2015,60450,144.71117939918506
30,-8.787235,2016,60480,135.12490254573103
30,-16.13024,2017,60510,166.0041056058935
30,-0.8133557,2018,60540,145.47122694733727
30,1.3194767,2019,60570,131.57527542851406
30,-1.7050786,2020,60600,127.8470579628862
30,-2.9611566,2021,60630,168.5422858849704
30,6.2009172,2022,60660,149.05767125819153
30,-5.0123878,2023,60690,128.90439208189784
30,-6.3947773,2024,60720,133.73599312131128
30,0.16316867,2025,60750,160.7856997734443
30,-1.9740112,2026,60780,126.4778247632105
30,2.6138222,2027,60810,148.52386337078227
30,-16.430323,2028,60840,128.16936442503675
30,-12.937221,2029,60870,157.43458530341684
30,23.716387,2030,60900,143.7417907361692
30,-2.3983772,2031,60930,150.65043658162514
30,-4.381334,2032,60960,141.99480225198133
30,-3.4999647,2033,60990,167.4045396309704
30,-30.598795,2034,61020,146.31565238423042
30,0.5707382,2035,61050,136.18150156767294
30,0.73372734,2036,61080,164.29931070322894
30,7.352405,2037,61110,167.055602834243
30,-3.8093781,2038,61140,156.16183955291953
30,-6.499442,2039,61170,146.64373120760786
30,2.3213453,2040,61200,140.09546108908478
30,-0.5904734,2041,61230,179.65861340788345
30,-3.936873,2042,61260,152.92758160529507
30,-2.450205,2043,61290,152.87908702007016
30,-0.4717574,2044,61320,151.97120703398633
30,-15.157691,2045,61350,177.92076015949775
30,-9.304306,2046,61380,142.8125287289789
30,9.0105715,2047,61410,137.91412065021652
30,-7.3910217,2048,61440,145.82002463764925
30,-10.771498,2049,61470,166.38143306151647
30,-5.2197237,2050,61500,145.5243910901395
30,-7.9210973,2051,61530,147.5677710578442
30,-13.176315,2052,61560,143.6464512240229
30,-2.9795318,2053,61590,186.49308149254793
30,-9.468986,2054,61620,132.24526344664068
30,-8.341725,2055,61650,143.70682369494608
30,-12.606922,2056,61680,161.7900276573777
30,-2.9020083,2057,61710,167.91836091957398
30,-1.5726407,2058,61740,138.60534487449647
30,-12.115784,2059,61770,152.33936940285406
30,12.353764,2060,61800,145.50722626572397
30,8.92057,2061,61830,175.6246911926037
30,-1.737715,2062,61860,164.0959726239629
30,-8.608566,2063,61890,142.4824712383368
30,6.923304,2064,61920,151.41837033079304
30,-23.604774,2065,61950,166.74235918964476
30,-8.4465885,2066,61980,144.86412058010524
30,-9.82336,2067,62010,166.11718981031643
30,-9.575241,2068,62040,157.1237768909179
30,8.1008215,2069,62070,179.3904417572203
30,-17.383707,2070,62100,145.7200529473688
30,22.859747,2071,62130,149.84045327560213
